fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
2.3796,-0.5447,1.1105,-0.6817,-0.4006,-0.1423,0.8538,1.1017,-0.1773,0.3947,-0.6639,5,1
-0.6289,-0.4839,-0.6788,-0.0721,-0.5433,-0.424,0.2699,-0.0989,0.4447,-1.4199,-0.3285,5,1
0.9139,1.3992,0.8352,1.105,-0.1437,0.8719,1.4023,1.135,-0.4261,-0.1429,-0.077,5,1
-1.1689,-0.575,0.0782,-0.9129,-0.2008,-0.1423,0.6061,-0.6659,-0.5505,-0.7478,-0.9993,5,1
-0.0118,-0.8484,-0.4723,-0.1983,-0.3435,0.0267,-0.1193,0.0678,0.0715,-1.151,-0.9155,5,1
1.9938,0.6095,0.56,-0.5556,-0.5719,0.2521,0.9069,0.3013,-1.5456,-0.9494,-1.0832,5,1
-0.6289,-0.5447,0.6288,0.6635,-0.4006,1.4917,1.0131,0.6014,-1.359,-0.6134,-1.167,5,1
0.1425,-0.7269,0.0782,-0.7238,-0.315,0.0267,-0.2609,-0.5325,1.2533,0.1259,0.7615,5,1
-1.1689,-1.4558,-0.3347,-0.8709,-0.2579,-0.5367,-0.2786,-0.6325,0.3203,-0.479,-0.8316,5,1
-0.3204,0.3058,-0.0594,1.8722,-0.3721,-0.1423,0.8184,1.3685,-0.3017,0.0587,-1.167,5,1
1.1453,-0.7269,0.6976,-0.6607,-0.0866,-0.1986,-0.0309,-0.2323,-1.4212,-0.6806,-0.4124,5,1
0.1425,0.4272,0.147,-0.1562,-0.4006,-0.6494,0.1991,0.2012,0.1959,-0.7478,-0.077,5,1
1.531,-0.3624,0.9729,-0.4715,0.0561,0.4775,0.3053,0.4347,-0.4883,0.3275,-0.8316,5,1
1.3767,-0.1802,1.1793,0.3062,-0.629,-0.255,-0.4378,-0.3324,-1.4212,-1.2855,0.8454,5,1
1.6081,0.002,1.1793,0.3903,-0.1152,-0.0296,0.5353,1.1017,-0.3017,0.5291,-0.2447,5,1
1.531,-0.3624,0.9729,-0.4715,0.0561,0.4775,0.3053,0.4347,-0.4883,0.3275,-0.8316,5,1
-0.0118,-0.6054,-0.1282,-0.8078,-0.2293,-0.1986,0.2699,-0.4658,0.1959,-0.5462,0.0069,5,1
1.9938,0.1235,0.9041,-0.8078,-0.4006,-1.1001,0.1461,-0.0989,-1.7944,-0.479,0.2584,5,1
-0.0118,-0.5447,0.0094,-0.8289,-0.2579,-0.1986,0.2876,-0.4658,0.2581,-0.6134,0.0069,5,1
1.4539,-0.4232,0.0094,-0.9129,-0.7146,-0.8748,0.6238,-0.3657,-1.1725,-0.815,0.0907,5,1
1.2996,0.002,0.0094,-0.8709,-0.4292,-1.0438,1.2785,0.2012,-0.3017,-0.2774,-0.8316,5,1
-0.3975,-0.5447,-0.61,0.3693,-0.5148,1.7171,1.8447,0.1679,-0.4883,-1.2182,-0.8316,5,1
-0.2432,-0.1195,-1.0229,0.4533,-0.4006,2.1678,1.827,0.4013,-0.5505,-0.8822,-1.3347,5,1
-0.3204,-0.1195,-0.9541,0.4323,-0.4292,2.2805,1.8977,0.4013,-0.4883,-0.815,-1.3347,5,1
-0.9375,-0.6054,0.0094,0.1801,-0.7432,0.1958,0.2345,-0.0322,1.8753,-0.815,-0.077,5,1
-0.8604,0.6702,-0.3347,-0.976,-0.4863,-0.9875,-0.5971,-0.6659,0.0715,-1.4199,-0.8316,5,1
-0.0118,-0.8484,0.4223,-0.934,-0.5433,-0.5367,-0.7386,-0.966,-0.0529,-1.0838,0.4261,5,1
0.7596,1.6421,0.9041,-0.0091,-0.7432,-0.8748,0.0399,0.2346,-0.4883,-1.2855,-0.7478,5,1
-0.3204,-0.1195,-0.9541,0.4323,-0.4292,2.2805,1.8977,0.4013,-0.4883,-0.815,-1.3347,5,1
0.2968,0.0324,-0.4035,-0.7448,-0.3721,-0.8748,0.323,-0.3657,-0.8615,-1.0166,-0.8316,5,1
0.7596,-0.6662,0.3535,-0.8709,-0.4006,0.4775,0.0222,-0.6325,-1.4212,-1.151,-0.4124,5,1
0.2968,0.0324,-0.4035,-0.7448,-0.3721,-0.8748,0.323,-0.3657,-0.8615,-1.0166,-0.8316,5,1
-0.8604,-0.5447,-0.5412,1.3992,-0.2864,1.1536,0.9954,1.1017,0.8179,-0.5462,-0.8316,5,1
-0.6289,-0.1802,0.4911,0.4323,-0.4577,1.4917,1.7208,0.0178,0.6313,-0.6806,-0.4124,5,1
-0.1661,-0.4232,0.6288,2.797,-0.4006,0.1958,0.73,1.8354,-1.6078,-0.2101,-1.167,5,1
-0.4747,-0.3017,0.8352,0.7476,-0.0866,1.7734,1.1015,0.7182,-1.2347,-0.5462,-1.3347,5,1
-0.9375,-0.2409,0.8352,-0.8289,-0.2864,-0.8748,1.1723,-0.0489,1.7509,-0.0757,-0.077,5,1
-0.6289,0.3058,-0.7476,-0.8919,-0.4292,0.2521,0.3584,-0.816,-0.4261,-0.479,-0.2447,5,1
-0.1661,-0.7877,0.147,0.5374,0.0276,-0.6494,-0.2609,0.2346,-1.4212,0.3947,-0.9155,5,1
-0.6289,-1.0914,-0.0594,-0.0301,-0.3721,0.6465,0.73,-0.0489,0.8179,-0.4118,0.0069,5,1
-0.9375,-0.0587,-0.3347,-0.976,3.6815,-1.0438,1.2785,-0.7659,-0.6127,0.5963,-0.9155,5,1
-0.2432,0.245,-0.4723,0.9158,-0.4577,-0.1423,1.3315,0.8015,0.3825,0.5291,-1.0832,5,1
-0.2432,0.245,-0.4723,0.9158,-0.4577,-0.1423,1.3315,0.8015,0.3825,0.5291,-1.0832,5,1
-1.0146,-0.4839,-0.4723,1.4833,-0.629,0.4212,0.6415,1.0016,0.6935,-0.6806,-0.9155,5,1
0.1425,0.245,-0.3347,0.4323,-0.4292,-0.3677,0.783,0.2179,-0.3017,-0.6806,-0.4124,5,1
-1.0146,0.0628,1.0417,-0.6817,1.5405,-0.9311,0.3938,-0.4991,-0.7993,-0.2101,-1.167,5,1
-1.0918,-0.5447,-0.2659,1.189,-0.001,0.8156,1.0484,0.9516,1.2533,-0.6806,-0.8316,5,1
-0.3204,-0.6054,1.1793,2.9127,0.0276,1.379,2.3224,1.9521,-1.359,0.1931,-1.5024,5,1
-0.3975,0.9739,2.1428,1.6725,0.6271,2.844,2.1631,1.3685,-0.8615,-0.6134,-1.0832,5,1
-0.8604,-0.4232,-0.1282,2.3661,-0.4863,1.0409,0.9954,1.7187,1.1289,-0.5462,-0.9155,5,1
-0.0118,-0.6662,-0.8853,1.7355,-0.1152,0.9283,1.4377,1.3185,-0.6127,-0.0085,-1.2509,5,1
-0.7832,0.7917,-0.7476,-0.934,-0.3435,-0.9875,-0.314,-0.4158,-0.4883,-0.479,-1.0832,5,1
-0.7832,-0.1802,-0.7476,0.1801,-0.4292,1.0973,1.8093,-0.199,-0.4261,0.4619,-0.4124,5,1
1.0682,-0.4232,0.9729,0.1381,-0.6861,-0.9875,-1.3225,-0.5658,-2.0432,-1.2855,0.3423,5,1
0.9139,0.3665,2.6246,1.6094,-0.4006,-0.0859,1.4377,1.1017,-0.9859,0.7308,-0.6639,5,1
-0.7061,-0.4839,-0.4723,0.4954,0.0561,0.7592,0.8892,0.468,0.1337,-0.815,-1.2509,5,1
-0.9375,-0.1195,-1.367,0.096,-0.4292,0.1958,1.3138,-0.0989,-0.3639,1.2684,-0.4124,5,1
0.0653,0.002,-0.7476,-0.4715,-0.1722,-0.9311,0.3584,-0.3657,0.1959,-0.6134,-0.2447,5,1
-0.4747,-0.4232,-0.4723,-0.4925,-0.1152,0.5902,1.2785,-1.0661,0.1337,-0.8822,0.6777,5,1
-0.0889,-0.3624,-0.4035,-0.7448,-0.2008,-1.0438,-0.5263,-0.4324,-0.4261,-1.0166,-0.9155,5,1
-0.0889,-0.3624,-0.4035,-0.7448,-0.2008,-1.0438,-0.5263,-0.4324,-0.4261,-1.0166,-0.9155,5,1
0.451,-0.3624,-0.6788,-0.8499,-0.001,-0.3677,0.2522,-0.0989,0.3825,-0.3446,-0.8316,5,1
-0.6289,-0.6054,1.2482,1.2941,-0.2579,1.6607,1.6854,0.6348,-0.2395,0.2603,-0.9993,5,1
-0.6289,-0.1195,1.2482,1.105,-0.2579,1.4917,1.5969,0.7015,-0.8615,0.4619,-0.9155,5,1
-0.0118,-0.6662,-0.8853,1.7355,-0.1152,0.9283,1.4377,1.3185,-0.6127,-0.0085,-1.2509,5,1
-0.3975,-0.3624,-1.2294,-0.8499,-0.3721,1.8861,0.7653,-0.8993,-0.3017,-0.9494,-0.4124,5,1
-0.6289,-0.4232,0.0094,-0.1983,5.2515,1.7171,1.0308,0.0345,-0.6127,-0.3446,-0.9155,5,1
0.6825,0.731,-0.0594,-0.7868,-0.1152,1.0973,1.19,-0.7993,-1.1725,-0.7478,0.5938,5,1
-0.7832,0.1235,-0.4035,1.6305,-0.1437,1.3227,1.5085,0.9683,0.1959,-0.479,-1.2509,5,1
-0.9375,0.1235,-1.0917,0.1801,-0.5719,0.3085,1.3315,-0.1656,-0.3017,0.5963,-0.5801,5,1
-1.0146,0.1843,-1.2294,0.1801,-0.5719,0.1958,1.2254,-0.0989,-0.3017,0.6635,-0.5801,5,1
-0.7061,0.002,-0.2659,1.9457,-0.2579,1.0409,1.4554,1.0016,0.0715,-0.479,-0.8316,5,1
0.2196,-0.1802,1.317,1.9668,-0.4863,1.7734,1.5616,1.1684,-0.9859,0.4619,-0.8316,5,1
0.2196,-0.1802,1.317,1.9668,-0.4863,1.7734,1.5616,1.1684,-0.9859,0.4619,-0.8316,5,1
0.1425,-0.1802,1.1105,1.8406,-0.4006,1.7734,1.5616,1.2017,-0.9859,0.3947,-0.9155,5,1
-0.3204,0.002,2.5557,-0.8709,0.0561,-1.0438,0.9777,-0.5325,-0.9859,-0.4118,-0.6639,5,1
-0.6289,0.731,-1.6423,-0.1142,-0.2864,0.1958,0.4999,-0.0823,-0.7371,0.1931,-0.4124,5,1
0.1425,-0.1195,-0.3347,-0.8499,-0.2008,0.4212,1.0131,-0.4491,-1.1725,-0.0757,-0.9993,5,1
-0.0118,-0.1802,-0.4035,0.3903,-0.1722,0.3648,0.73,0.5181,-0.7993,-0.6806,-1.2509,5,1
0.2196,-0.6054,-0.0594,1.5884,-0.2008,0.8719,1.7916,1.2684,-0.8615,-0.0085,-1.4186,5,1
-0.7061,-0.0587,-0.8164,0.075,-0.4577,-0.3677,0.4999,-0.149,-0.4261,0.6635,-0.4962,5,1
-0.7832,-0.0587,-0.8853,0.033,-0.4006,-0.4804,0.4822,-0.149,-0.4261,0.6635,-0.4962,5,1
-0.7061,0.002,-0.8853,0.075,-0.4292,-0.4804,0.5176,-0.1323,-0.4261,0.6635,-0.4962,5,1
-1.0918,-0.3017,-1.8487,-0.976,-0.5148,-1.1001,-1.5171,-0.7659,0.8801,-1.2182,-1.0832,5,1
-1.2461,-0.3017,-1.8487,-0.976,-0.5148,-1.1001,-1.5171,-0.7659,0.8801,-1.2182,-1.0832,5,1
-0.7061,-0.4232,-0.61,-0.5346,-0.2579,-0.9875,-0.2786,-0.3657,0.3825,-0.6806,-0.5801,5,1
-1.4003,1.551,-1.5046,-0.5556,-0.4006,-0.255,-0.6325,-0.4991,0.8801,-1.0166,-0.9993,5,1
-0.5518,-0.5447,0.2159,1.3782,-0.0295,0.9283,1.1192,1.1017,2.2485,-0.4118,-0.4124,5,1
-0.8604,-0.3624,0.2159,1.5464,-0.2293,1.8298,2.0039,0.9349,-0.8615,-0.8822,-1.3347,5,1
-0.8604,0.1235,1.7987,2.0088,-0.3435,0.6465,-0.0132,1.035,-0.4261,-0.1429,-1.2509,5,1
-1.0146,-0.3017,0.0782,0.4113,-0.5433,1.548,1.5793,0.0845,0.2581,-0.815,-0.7478,5,1
-0.7832,-0.3624,0.7664,1.5884,-0.4863,1.8861,2.0747,0.9183,-0.8615,-1.0166,-1.3347,5,1
-0.8604,-0.4232,0.8352,0.2642,-0.4292,1.7171,2.0216,0.1178,-0.6127,-0.8822,-1.3347,5,1
-0.6289,0.5487,0.0094,-0.8499,-0.2293,-1.1565,-0.8625,-0.8993,-0.8615,-0.815,0.7615,5,1
-0.8604,0.1235,1.7987,2.0088,-0.3435,0.6465,-0.0132,1.035,-0.4261,-0.1429,-1.2509,5,1
-0.7832,0.002,-0.2659,0.4323,-0.629,0.5338,1.4377,0.0511,-0.4883,0.4619,-0.6639,5,1
0.7596,0.0324,4.6892,2.6814,-0.2579,1.379,1.5793,1.652,-1.6078,-0.6806,-0.7478,5,1
0.991,-1.0914,0.2159,-0.8078,-0.4863,-0.3677,0.553,-0.3991,-1.6078,-1.151,-0.4124,5,1
0.0653,-0.5447,0.4911,0.2011,-0.629,-1.2692,-0.5617,-0.1656,-0.2395,-0.479,0.8454,5,1
-0.6289,-0.4839,0.7664,1.5043,-0.6575,1.8861,2.0216,0.9016,-0.8615,-1.0166,-1.3347,5,1
-0.0118,-1.2129,0.2159,-0.8919,-0.5719,-0.8748,-0.7563,-0.299,1.5021,-0.9494,-0.4962,5,1
-1.0146,-0.4839,-0.1282,-0.934,-0.5719,0.4212,-0.0309,-0.6325,2.2485,-0.3446,-0.9155,5,1
0.3739,0.002,1.7987,1.189,-0.4863,0.5902,0.6238,1.035,-0.9859,-0.2774,-1.5863,5,1
-0.9375,-0.3624,1.1793,0.2852,-0.2293,1.7171,1.88,0.2012,-0.1773,-0.4118,-0.9993,5,1
-0.3204,0.3058,0.2159,1.2941,-0.3435,1.4917,1.8447,1.0183,-0.9237,-0.0085,-0.9993,5,1
-0.6289,-0.1802,-0.4035,1.6305,-0.2864,1.4917,1.5793,0.9349,-0.3017,-0.815,-0.7478,5,1
-0.9375,-0.3624,1.1793,0.2852,-0.2293,1.7171,1.88,0.2012,-0.1773,-0.4118,-0.9993,5,1
-0.7832,-0.2409,-1.0229,-0.5556,-0.4577,-0.3677,0.1638,-0.2657,-1.2969,-0.479,-1.2509,5,1
0.9139,-0.9699,0.6976,-0.0721,-0.5719,-1.3255,-0.6855,-0.2657,-0.3639,-0.0757,1.0131,5,1
-0.4747,1.3384,-0.6788,0.7266,-0.629,-0.1986,0.3053,0.6848,-0.1151,-0.1429,-1.167,5,1
-0.7832,-0.2409,-1.0229,-0.5556,-0.4577,-0.3677,0.1638,-0.2657,-1.2969,-0.479,-1.2509,5,1
-0.4747,1.3384,-0.6788,0.7266,-0.629,-0.1986,0.3053,0.6848,-0.1151,-0.1429,-1.167,5,1
0.3739,-1.1521,-0.1971,-0.8709,-0.7717,-1.1565,-0.9155,-0.4991,0.8179,-0.9494,-0.3285,5,1
-0.3204,-0.9699,-0.7476,-0.0091,-0.0866,0.1958,-0.2078,-0.0823,0.5069,-0.6806,-0.9155,5,1
-0.4747,-0.7269,0.3535,2.0929,-0.6004,1.7734,0.6592,1.2518,-1.2347,-0.8822,-0.9993,5,1
1.531,0.002,-0.3347,-0.8919,-0.8574,-0.7621,-0.7563,-0.866,-0.8615,-0.9494,0.2584,5,1
0.7596,0.245,1.1793,1.7145,-0.4006,1.548,0.8892,1.2851,-0.7371,0.0587,-0.9155,5,1
0.3739,0.002,1.7987,1.189,-0.4863,0.5902,0.6238,1.035,-0.9859,-0.2774,-1.5863,5,1
0.7596,0.245,1.1793,1.7145,-0.4006,1.548,0.8892,1.2851,-0.7371,0.0587,-0.9155,5,1
0.7596,0.3665,1.1105,1.7355,-0.4006,1.6044,0.9423,1.3018,-0.7371,-0.0757,-0.9155,5,1
-0.4747,-0.2409,-0.1282,-0.1352,3.2533,1.6607,0.8892,-0.0322,-0.2395,-0.4118,-0.9155,5,1
-1.8632,-0.0587,-2.1928,0.2221,-0.8003,0.1958,0.8361,-0.3324,0.8179,0.5291,-0.4962,5,1
-0.9375,0.6702,2.2805,0.8948,0.6841,-1.1001,0.7653,0.3013,-1.1103,-0.3446,-0.9155,5,1
0.9139,-0.9699,0.6976,-0.0721,-0.5719,-1.3255,-0.6855,-0.2657,-0.3639,-0.0757,1.0131,5,1
-0.9375,-0.3624,-0.6788,1.4097,-0.2293,0.6465,0.8361,0.3346,-0.1151,-0.479,-0.3285,5,1
0.2968,0.8525,-0.2659,1.0419,-0.2008,1.4917,1.5793,0.9283,0.1337,-0.5462,-0.9993,5,1
1.4539,-0.0587,0.4223,-0.7868,0.1703,1.1255,4.0387,0.368,-0.7371,1.134,-0.8316,5,1
1.0682,-0.1802,-0.1282,-0.955,-0.315,-0.8184,-0.1193,-0.7359,-1.67,-0.9494,-0.3285,5,1
1.0682,-0.7269,0.0782,-0.8919,-0.7146,0.4212,-0.367,-0.7693,-2.4164,-1.4871,-0.1608,5,1
-0.5518,-0.7269,-0.0594,-0.3244,-0.2864,-0.7621,-0.1724,-1.2395,-0.4261,-1.4871,0.8454,5,1
-0.4747,-0.1195,1.0417,2.1349,0.1989,-0.1986,1.0131,1.3418,-0.2395,0.1931,-1.2509,5,1
-0.4747,-0.1195,1.0417,2.1349,0.1989,-0.1986,1.0131,1.3418,-0.2395,0.1931,-1.2509,5,1
-0.1661,0.731,-0.8164,2.3661,-0.2864,1.0973,1.2077,1.4285,-0.8615,0.1931,-0.9155,5,1
-0.5518,0.1235,0.2847,0.2642,3.6815,1.1818,0.6238,0.1946,-0.3017,-0.7478,-0.9993,5,1
-0.2432,0.3665,0.3535,0.7266,-0.0866,0.3085,0.5707,0.4347,-0.3639,-0.2101,-0.9993,5,1
-1.786,0.0324,0.147,-0.934,0.3416,0.0831,0.4822,-1.1061,0.1337,-0.8822,-0.3285,5,1
1.0682,-0.1802,-0.1282,-0.955,-0.315,-0.8184,-0.1193,-0.7359,-1.67,-0.9494,-0.3285,5,1
-1.1689,-1.2129,-0.1282,-0.0091,-0.315,-0.255,-0.1901,-0.0022,0.6313,-0.5462,-0.9993,5,1
-1.786,0.0324,0.147,-0.934,0.3416,0.0831,0.4822,-1.1061,0.1337,-0.8822,-0.3285,5,1
-0.7061,-0.0587,-0.8164,2.6184,0.2845,0.3085,0.8007,1.4686,-0.4883,-0.1429,-1.4186,5,1
-0.7061,-0.0587,-0.8164,2.6184,0.2845,0.3085,0.8007,1.4686,-0.4883,-0.1429,-1.4186,5,1
-1.4003,-0.6054,-0.9541,-0.6607,-0.1722,-0.4804,0.5176,-0.876,0.1337,-0.479,-0.1608,5,1
0.3739,-0.1802,0.2847,-0.2403,-0.8574,-0.8748,-0.5086,-1.0594,-0.6749,-0.3446,1.2646,5,1
0.2968,0.3058,0.9729,1.3152,0.7983,1.379,0.96,1.0116,-1.9188,-0.1429,-1.2509,5,1
0.2196,0.0628,1.1105,1.4623,-0.001,1.7171,1.075,1.1117,-1.5456,-0.0757,-1.4186,5,1
-0.8604,-0.7269,-0.4723,1.3992,-0.6004,1.3227,0.3407,0.0378,-0.0529,-0.8822,0.1746,5,1
-0.2432,-0.8484,0.6288,-0.9129,0.1132,0.3085,-0.2078,-0.5091,-1.4212,-0.9494,-1.0832,5,1
-0.2432,0.3665,0.3535,0.7266,-0.0866,0.3085,0.5707,0.4347,-0.3639,-0.2101,-0.9993,5,1
0.6053,0.1843,-0.0594,-0.1562,-0.5148,-1.5509,0.1991,-0.946,-1.981,1.2684,1.3485,5,1
0.0653,0.1235,0.147,1.9668,0.0276,0.8719,1.0131,0.9383,-0.4883,0.2603,-0.2447,5,1
-0.1661,0.002,-1.5046,-0.4085,-0.3435,-0.7621,-0.9332,-0.3324,-1.2969,-0.9494,-1.0832,5,1
-0.5518,0.4272,-0.6788,-0.1352,-0.1152,1.0409,0.4646,-0.0322,-0.4883,0.5963,-1.0832,5,1
-0.7832,-0.1802,-0.61,-0.4505,-0.1152,0.1958,-0.0486,-0.1356,-0.3639,-0.3446,-1.754,5,1
-0.5518,0.4272,-0.6788,-0.1352,-0.1152,1.0409,0.4646,-0.0322,-0.4883,0.5963,-1.0832,5,1
-0.7832,-0.1802,-0.61,-0.4505,-0.1152,0.1958,-0.0486,-0.1356,-0.3639,-0.3446,-1.754,5,1
-0.6289,-0.1195,-0.61,2.261,-0.0295,0.3085,1.0661,1.3018,0.2581,0.0587,-1.167,5,1
-0.6289,-0.1195,-0.61,2.261,-0.0295,0.3085,1.0661,1.3018,0.2581,0.0587,-1.167,5,1
0.7596,-0.1802,0.7664,0.3272,-0.2579,-0.7057,-0.5086,0.5281,0.0715,0.7308,0.0907,5,1
0.0653,-0.5447,-0.4035,0.3693,-0.2293,1.21,1.6146,0.3913,-0.6127,-1.0838,-1.0832,5,1
0.0653,-0.5447,-0.4035,0.3693,-0.2293,1.21,1.6146,0.3913,-0.6127,-1.0838,-1.0832,5,1
-0.7832,-0.3624,1.317,0.5164,-0.001,1.0409,1.5969,0.3013,-0.2395,-0.0757,-0.9155,5,1
0.0653,-0.5447,-0.4035,0.3693,-0.2293,1.21,1.6146,0.3913,-0.6127,-1.0838,-1.0832,5,1
-0.3975,-0.4839,1.317,0.5374,0.1703,1.0973,1.3846,0.2513,-0.5505,-0.2101,-0.7478,5,1
-0.8604,-0.7269,-0.2659,2.3346,0.0847,1.3227,0.3407,0.6515,-0.1151,-1.0166,0.0069,5,1
-0.0889,-0.3624,-0.0594,-0.8289,-0.0866,-0.593,-0.314,-1.3362,-0.4261,-0.2101,0.7615,5,1
-0.5518,0.0628,-0.0594,0.9999,0.3701,1.548,0.96,0.7415,-0.2395,-0.2774,-0.9155,5,1
-0.0889,-0.8484,0.3535,-0.8289,-0.2008,-0.1423,0.2345,-0.8126,-0.4261,-0.0757,0.2584,5,1
-0.0889,-0.8484,0.3535,-0.8289,-0.2008,-0.1423,0.2345,-0.8126,-0.4261,-0.0757,0.2584,5,1
-0.9375,-0.7877,-0.1282,0.6846,-0.5719,0.9283,0.1991,-0.3391,-0.2395,-0.9494,0.0907,5,1
-0.1661,0.002,-1.5046,-0.4085,-0.3435,-0.7621,-0.9332,-0.3324,-1.2969,-0.9494,-1.0832,5,1
-0.9375,-0.7877,-0.1282,0.6846,-0.5719,0.9283,0.1991,-0.3391,-0.2395,-0.9494,0.0907,5,1
0.2968,0.1843,1.317,1.3152,1.0838,1.548,1.1546,1.0217,-1.9188,-0.1429,-1.2509,5,1
-0.6289,-0.5447,1.7299,-0.934,0.1703,-0.5367,0.1107,-0.7726,-1.359,-0.8822,-0.8316,5,1
-0.6289,-0.5447,1.7299,-0.934,0.1703,-0.5367,0.1107,-0.7726,-1.359,-0.8822,-0.8316,5,1
-0.7832,-0.1195,-1.367,-0.1352,-0.0581,-1.3819,-0.3317,-0.1523,-0.3639,-0.2101,-0.9993,5,1
0.6053,-0.5447,0.2159,-0.9129,-0.0581,-0.9875,0.3584,-0.3457,-0.8615,0.1259,-0.8316,5,1
-0.4747,-0.7877,0.147,0.033,-0.2864,-0.0296,0.4292,-0.5692,0.0093,-1.0166,0.4261,5,1
-0.2432,0.1843,-0.61,0.8527,0.0276,1.3227,0.8892,0.328,0.0715,-0.7478,-0.4124,5,1
-0.2432,0.1843,-0.61,0.8527,0.0276,1.3227,0.8892,0.328,0.0715,-0.7478,-0.4124,5,1
-1.4775,-0.6662,1.6611,-0.955,-0.4292,0.8719,0.4469,-1.1695,-0.3639,0.5963,-0.6639,5,1
0.2968,0.3665,-0.3347,-0.8919,-0.0866,-0.424,1.3669,-1.0194,0.0093,-1.0166,0.9292,5,1
0.1425,-0.3624,1.2482,1.3992,-0.2008,0.9846,0.1107,0.8682,-1.2969,-0.6134,-1.2509,5,1
-0.7061,-1.0306,-0.61,0.054,-0.2293,0.7592,0.553,-0.2924,-0.8615,0.0587,-0.4124,5,1
-0.7061,-0.9699,-0.6788,0.033,-0.2579,0.8156,0.553,-0.289,-0.7993,0.0587,-0.4124,5,1
-0.7832,-0.2409,0.0094,-0.8919,-0.1152,0.0831,1.2254,-0.6792,0.3825,-0.6134,-0.3285,5,1
-0.3975,-0.1802,0.147,0.2852,0.0847,1.1536,1.7562,0.2279,0.6935,0.1931,-0.1608,5,1
0.1425,-0.1802,-0.4035,0.6635,-0.2293,0.9283,1.5969,0.5681,0.2581,-1.151,-1.167,5,1
0.1425,-0.1802,-0.4035,0.6635,-0.2293,0.9283,1.5969,0.5681,0.2581,-1.151,-1.167,5,1
-1.0146,-0.4839,-0.5412,-0.6397,-0.2864,-0.1986,0.2876,-0.786,2.5595,1.3356,0.6777,5,1
0.1425,-0.1802,-0.4035,0.6635,-0.2293,0.9283,1.5969,0.5681,0.2581,-1.151,-1.167,5,1
0.2968,0.8525,-0.0594,0.8317,-0.2864,-1.3819,1.3846,0.8149,-0.9237,0.5291,-0.9155,5,1
-0.8604,-0.2409,1.0417,-0.8499,-0.2008,1.0973,1.2608,-0.6659,-0.1773,-0.5462,-0.8316,5,1
-0.7832,-0.1195,1.2482,0.2221,-0.2293,1.7171,1.2431,0.0345,-0.1773,-0.5462,-0.7478,5,1
-0.8604,-0.2409,1.0417,-0.8499,-0.2008,1.0973,1.2608,-0.6659,-0.1773,-0.5462,-0.8316,5,1
-0.7061,0.002,1.3858,0.1801,-0.2579,1.8298,1.2431,0.0378,-0.2395,-0.6134,-0.7478,5,1
-0.4747,-0.0587,0.0094,2.1349,-0.0581,1.7734,1.9685,0.8816,0.1959,0.1931,-0.077,5,1
0.1425,0.1843,-0.4035,0.8737,-0.1722,0.1394,0.323,0.4614,-0.5505,-0.479,-0.077,5,1
-0.5518,0.1235,-1.0917,-0.8709,-0.0581,-1.1001,-0.1547,-0.239,-0.1773,-0.9494,-1.6701,5,1
-0.8604,-0.3624,-0.3347,0.5374,-0.2293,0.5902,0.8184,0.0945,-0.0529,-0.1429,-0.4962,5,1
-0.0118,0.3665,-0.5412,0.6425,-0.0295,0.8156,0.6238,0.5214,-0.1151,-0.0757,-1.0832,5,1
-0.7832,-0.1195,-1.367,-0.1352,-0.0581,-1.3819,-0.3317,-0.1523,-0.3639,-0.2101,-0.9993,5,1
-0.1661,-0.6662,0.6976,-0.9129,0.1703,0.2521,-0.2786,-0.5058,-1.1103,-0.8822,-1.0832,5,1
-0.0118,0.3665,-0.5412,0.6425,-0.0295,0.8156,0.6238,0.5214,-0.1151,-0.0757,-1.0832,5,1
-0.6289,-0.4839,-0.4035,-0.9129,-0.1152,-0.4804,1.0661,-0.5525,-0.7993,0.0587,-0.9993,5,1
-0.2432,-0.9091,0.4223,-0.9024,-0.943,-0.0296,-0.1901,-1.4096,-0.6749,-1.0166,0.7615,5,1
-0.6289,-0.3017,1.7299,-0.934,0.1132,-0.8748,0.0753,-0.7659,-0.9859,-0.815,-0.8316,5,1
-0.3204,-0.4232,-0.6788,2.5974,-0.629,-0.8184,0.0045,1.4018,-0.9237,-0.0085,-1.0832,5,1
-0.3204,-0.4232,-0.6788,2.5974,-0.629,-0.8184,0.0045,1.4018,-0.9237,-0.0085,-1.0832,5,1
0.0653,-0.0587,-0.6788,-0.8499,-0.4292,0.5338,1.0838,-0.6092,-0.4883,-0.3446,-0.4962,5,1
0.0653,0.002,-0.6788,-0.8499,-0.3435,0.7029,1.0661,-0.6125,-0.4883,-0.479,-0.4962,5,1
-0.6289,-0.3017,1.7299,-0.934,0.1132,-0.8748,0.0753,-0.7659,-0.9859,-0.815,-0.8316,5,1
-0.7061,-0.6054,-0.1971,-0.8078,-0.1152,0.9846,1.2254,-0.4324,-0.0529,-0.2101,-0.9155,5,1
-0.7832,-0.6054,-0.6788,0.5164,-0.0866,0.8156,0.5884,0.2513,0.0715,-0.0757,-0.9993,5,1
-0.7832,-0.6054,-0.6788,0.5164,-0.0866,0.8156,0.5884,0.2513,0.0715,-0.0757,-0.9993,5,1
-0.5518,0.5487,-0.9541,1.6199,-0.6861,-0.3113,0.2699,0.318,0.0715,-0.1429,0.1746,5,1
